"CTUID","Z_BixiAccess","Z_BusAccess","Z_MetroAccess","Z_TrainAccess","Z_TrafficNoise","Z_DriversPct","Z_TransitPct","Z_WalkingPct","Z_CyclingPct","Z_MinVisiblePct","Z_PostSecPct","Z_MedianHsldIncome","Disadvantage_index"
"4620286.00","-0.84270687260007","-0.45478968230161","-0.74028561862128","0.74025964803358","0.1040620558936","0.35023151124654","0.33387969237319","-0.78931068976107","-0.62490067441721","1.7457665721985","-0.25114128605936","-0.40027040293113","0.65141168899049"
"4620462.01","-0.84644993593524","-1.6031299998618","-0.95160874349336","0.22419212732046","-0.61368729268917","1.6635797164104","-1.6018671091494","-0.73736765936366","-0.62490067441721","-0.93099906314093","0.89292874182182","1.9842615266129","-2.8771902684348"
"4620034.00","1.1150267959243","0.70392257469606","1.5226546073413","-0.47750235046369","-0.77764101356106","-0.98132452156013","1.144514691371","0.54492526289178","0.15390692923173","0.28740597662969","-0.96494017821893","-0.6994758628902","1.6644160411091"
"4620450.00","-0.84644993593524","-1.5136403983701","-0.95160874349336","-0.38907316861108","1.0616924426019","1.0041506607564","-1.448614987669","-0.56941156919744","-0.62490067441721","-1.1637970397117","0.73259046062988","0.9225464506428","-1.6551369112727"
"4620258.00","-0.60624400082996","-0.050750256575558","-0.65563916301161","-0.63129664710428","-0.4402941723514","0.29742103208063","0.51964277552998","-0.6910080388602","-0.62490067441721","2.6318783950513","-1.4717295330603","-0.50699559103834","1.9787251240986"
"4620282.00","-0.81228253437495","-0.13300084960115","-0.73998002550916","0.74769400825512","-0.50795817757904","0.65228225330584","-0.43533849129594","-0.47846152429983","-0.22808316717616","0.63258447272006","0.090325868379131","-0.29541988111829","0.20509401273916"
"4620264.01","-0.43258301387683","-0.37758435302257","-0.46369708209609","-0.34911522466356","-0.25690115058323","0.38609876696006","-0.19127008446287","-0.61243757793241","-0.38546139820445","-0.18888672345467","0.1888641675501","0.2500644136519","-0.438928581202"
"4620383.01","-0.82794861891027","-1.0741380109781","-0.87379473209665","-0.26946822008707","-1.2721675186039","1.708982126839","-1.9123793129654","-0.75568693834692","-0.62490067441721","-0.59366934692438","0.34217218493925","1.3894691486118","-1.7316413335511"
"4620197.00","-0.41063855958147","-0.016279230302787","-0.57408095095259","-0.83008639273748","-0.80561703927554","0.43622197107792","-0.14878596417908","-0.33025884691916","-0.62490067441721","-0.11632630301678","-0.38833397812523","-0.54296302575585","0.93129700388108"
"4620059.00","2.1302930751189","1.8903410694453","3.1814570806062","1.1200422922984","-0.55081220454633","-2.0226764280815","1.1640187982572","2.2208127367321","1.0787421858477","-0.22101360445796","1.0049761213875","-0.13524490517634","-0.86973121621113"
"4620511.01","-0.84644993593524","-1.7174794667449","-0.95160874349336","0.18426088721758","-0.46278082527761","0.38975243222362","-0.53711957899741","-0.75753969756473","-0.62490067441721","5.5508612338917E-6","0.26355264854057","1.0287920729538","-1.2923447214944"
"4620521.05","-0.84644993593524","-1.5907044111375","-0.95160874349336","-0.58341041042917","-1.1878719811605","2.177106865044","-2.0673973583068","-0.80559543163521","-0.62490067441721","-0.26452964575548","0.69587989569418","3.7682898854917","-4.4641697811859"
"4620279.00","-0.6019755460123","2.0533628279091","0.70145518438317","0.188745783131","0.063670558824165","-0.0088001687586143","-0.089806419887016","-0.16448710339666","-0.6019325068979","-0.29729810069043","0.62520128514931","-0.10450909732684","-0.52069218782248"
"4620580.01","-0.84644993593524","-1.344523894247","-0.95160874349336","-0.34737682798595","-0.26223513074567","1.1922425928269","-0.99492921962851","-0.80629991313495","-0.62490067441721","-1.0620790170488","-0.72763025098547","0.17163360752246","0.55599664346301"
"4620593.02","-0.78754626755094","-0.16769165882502","-0.53171015260105","-0.85726788144712","0.16420398426413","0.2356221234222","0.26101659978465","-0.26556902031544","-0.62490067441721","0.07574453588207","-0.74257813003322","-0.18559931378084","0.92817744381407"
"4620396.00","-0.84644993593524","-1.1405894682491","-0.95160874349336","-0.19559717588745","-1.1005665775743","0.95602678818255","-1.0214899699411","-0.60968059610352","-0.62490067441721","-0.95992675768921","0.38898797309614","0.36773242129134","-0.75672039438749"
"4620325.01","-0.83317050250639","-0.14343236791736","-0.80171727612361","-0.29677781793461","-0.24274355810396","0.60033638389479","-0.10150895862805","-0.52429417324109","-0.62490067441721","1.1315289953093","-1.2658732648509","-0.14073811338774","1.4066113782387"
"4620007.00","-0.81046283016808","0.41528799812933","-0.082375155134264","-0.85726788144712","0.86732087926961","0.053712859404554","0.64648781499673","-0.41599364972194","-0.38390588962999","-0.45259827555477","-0.6979268347369","-0.16702703839944","0.86495387313634"
"4620274.00","-0.73324788639986","0.46369976634821","-0.63524134467955","-0.48340972073675","-0.76320509036494","0.39812062619448","0.47127061476837","-0.66799399011061","-0.52686390945303","0.10901688152183","-0.51519629354476","-0.27628084615952","0.79147713970428"
"4620195.03","-0.75383541489621","-0.018170950347724","-0.67316454361125","-0.84816814033182","-0.48194463350201","0.42817173656821","-0.0078384071513704","-0.53624562775295","-0.62490067441721","-0.070888913127993","-0.41498985874112","-0.0053697681782262","0.42035962691935"
"4620515.01","-0.84644993593524","-1.8571938955897","-0.95160874349336","-0.85726788144712","-1.3240244812722","1.7314342845934","-2.0417113096475","-0.5197003692742","-0.62490067441721","0.1071094613774","0.40777399354529","1.7093831315901","-2.1171571251354"
"4620220.00","0.53891222066095","0.5882170423661","1.1827446845214","1.7750675057911","0.38494832728976","-0.69564043086971","1.1205265363357","-0.17756360773694","0.30762311401373","1.9546216192886","-1.4240621608966","-1.0105396770834","2.43460183798"
"4620060.00","2.1703668218845","1.5989986861618","2.9950134151048","1.0717709171236","-0.56457965081563","-2.1265378714703","1.5697339882564","2.0088883270241","0.92470826832906","2.5972248490501","-2.9968846238667","-1.3838598510058","4.3807444748725"
"4620050.00","2.0520271280709","1.3172328799917","0.9909557837485","0.46501658334314","-0.32636426704334","-1.7534119634881","0.13770037363705","1.5831695924895","1.2586706370692","0.52536138155878","0.24685435468328","-1.0774173072127","0.83056295252939"
"4620290.09","-0.84644993593524","-0.91970040394857","-0.95160874349336","-0.66369917223011","-0.72248578558964","1.0037440709244","-0.59181904532115","-0.80631343677505","-0.62490067441721","0.53172168377321","-1.3980623241719","0.11792223834432","1.2801400858275"
"4620045.00","1.5835729860367","1.3141658364776","2.5134737750575","0.43090484457358","-0.34000312214416","-1.7408767882921","1.4066683996548","1.6889967505677","0.38283557706257","-0.97784445063974","-0.071727154023707","-0.83497499877141","0.90670215279512"
"4620415.03","-0.84644993593524","-0.20289054263378","-0.66500388313495","-0.42094457597796","-0.38336581874304","0.73893805249419","-0.36865352741213","-0.53437860735574","-0.62490067441721","0.91602638797768","-0.1206757651432","-0.47268483816237","0.59336060330557"
"4620156.00","1.962720866318","0.73170989530008","0.034297525857215","-0.66819527927293","0.010507666770044","-0.9083520134029","0.057885172886366","0.7592013818727","3.4756567930893","-1.4105115126832","1.1651288091576","-0.28909833198612","-0.87603047717152"
"4620147.00","2.1024822417696","0.83135512829267","0.14651133086527","-0.27545189470289","-0.3817807929454","-1.27140029043","-0.56094475322676","0.88624830116259","2.9042213305826","-1.126712497009","1.3752777013534","-0.017620494427461","-1.357657206926"
"4620012.01","-0.63722617532559","-0.10059090962081","0.042361238737178","-0.85726788144712","-0.30732602829882","-0.47000070092799","1.4335003702755","-0.4811431155928","-0.62297764325533","-0.40934835236357","-0.6165397793416","-0.48271212299271","1.0992519023343"
"4620095.00","-0.14430963820442","1.834259975788","1.5277534953184","5.2956614746798","2.56192345825","-0.8810343056996","1.4039210964091","0.32006736061058","0.035601611118156","-0.11258876384183","0.97589667250625","-0.68687636151643","-0.28902031098982"
"4620254.00","-0.24946547277718","0.99495426058084","-0.29336748554738","-0.71408179536832","2.180898236775","-0.12814776633234","0.7073719466469","-0.47113336600479","-0.61908575863373","1.4429883110597","-1.0737841045975","-0.57047266370342","1.6442567683009"
"4620520.03","-0.84644993593524","-1.7372948473017","-0.95160874349336","-0.063143228160485","-1.2008902341063","1.2887755283646","-1.0665302609468","-0.694920053965","-0.62490067441721","1.5826182826821","-0.5029485274392","0.45231038899069","0.050638138448516"
"4620012.02","-0.61722539197917","-0.48308859077914","-0.23250154087313","-0.85726788144712","-0.5506414801735","-0.44653667530417","1.4821212895219","-0.56128200936363","-0.62096242767833","0.096324881625171","-0.74512450712508","-0.65077813612722","1.3959026432523"
"4620310.00","-0.53192124747118","-0.78641863194806","-0.082135295356112","-0.47285923688871","-0.4820379217953","0.044145542882838","0.10156550088359","-0.39456698542889","-0.61605293588599","-1.125592334344","-0.51863922589853","0.064559644290714","0.45407958160782"
"4620006.00","-0.82780614376109","-1.0613615769724","-0.66637488175279","-0.85726788144712","-0.83967113920118","0.45645031237792","0.10408187818547","-0.72244509662491","-0.62490067441721","-0.52759465536552","-1.0834860018935","-0.43083182321837","1.5143178251118"
"4620152.00","1.604043299098","0.7945181503904","0.014243973519845","-0.61183806846425","-0.80642376610345","-0.80778683665143","0.19022286871664","0.63109966320537","2.3395503864167","-1.3366929343468","1.0577891012757","-0.49579119016271","-0.561997911113"
"4620077.00","0.74205728692264","0.42123631074612","0.46672444377284","2.149521804297","-1.0738944837708","-1.0842477797698","0.20669506671682","1.4333006033538","0.32330738389714","1.5638520906492","-0.46963923134706","-0.83078969727701","1.3004289286241"
"4620277.00","-0.6570720285127","0.82884657145956","-0.49996705979166","-0.42375249277679","0.47694032088119","0.29688866017272","0.21970647637533","-0.51376218151926","-0.38393805982619","0.41025520745531","-0.26101257430094","-0.58193864592245","0.84295122022339"
"4620522.02","-0.84644993593524","-1.4146775775737","-0.95160874349336","-0.85386701924849","-1.0923648120559","1.7834627607672","-1.6867491283341","-0.79841447067365","-0.62490067441721","0.21595097801532","-0.14733703355161","0.81133078280722","-0.66399374925562"
"4620242.00","0.65571429414103","0.24403619323553","0.49385522385296","-0.43746188803437","-0.20466967661214","-0.33432229988953","0.89017121071731","-0.47974143905334","-0.26530281999819","0.55097195703345","-0.57130687614391","-0.58965529555275","1.1609621716967"
"4620280.00","-0.69155673984989","0.86018386010464","-0.4207109749792","1.2526012613414","-0.406051331643","-0.047666930880558","0.69218735712066","-0.39058253169579","-0.31046271924476","0.076270685021998","0.55457512933915","-0.19087453753941","-0.36370059179973"
"4620521.04","-0.84644993593524","-1.577126606915","-0.95160874349336","-0.29088207282501","-1.1404443474486","1.8196980998059","-1.7951065237777","-0.68660330381205","-0.62490067441721","-0.24046403880067","0.72920634044958","1.2157791365942","-1.9449854770438"
"4620165.00","1.4107038652254","1.226117254595","0.14749533061105","0.3315619529676","1.315518562897","-1.1752428418182","-0.057201972086768","1.5347038422201","2.007690257755","-1.1026109739705","0.27566467980939","-0.28543619317852","0.0097715133691285"
"4620290.03","-0.84644993593524","-1.0515442328354","-0.95160874349336","-0.57769351168365","-0.77803071732688","1.2509818207015","-0.73118416955493","-0.80631343677505","-0.62490067441721","0.35904315768043","-1.3031777146608","0.0042651446370081","1.2989125700238"
"4620512.04","-0.84644993593524","-1.7307528387502","-0.95160874349336","-0.27909858284423","-1.2431457278786","1.2307408705321","-0.91595817487409","-0.78114363616764","-0.62490067441721","0.83850030551954","-0.10922640107507","0.31166682002261","-0.20244041894754"
"4620512.03","-0.84644993593524","-1.5404389177518","-0.95160874349336","0.23237759212886","-0.95023564243548","1.1541557547233","-0.58731941598712","-0.79505246969734","-0.62490067441721","0.39427617063355","0.18313805450583","0.16021122219399","-0.34334927669982"
"4620285.00","-0.84211015711473","-0.28539134277609","-0.78040600138337","0.43613811911995","0.86129879806089","0.78327946453967","-0.55269075322392","-0.61073238066525","-0.62490067441721","0.7660011031369","0.15632756223007","-0.1101766931005","-0.046150869129569"
"4620460.00","-0.84644993593524","-1.5883047728117","-0.95160874349336","0.075881140789743","0.20286113598772","1.5342747053134","-1.6569160379162","-0.71087133946475","-0.62490067441721","-1.2178760712992","1.0796789515786","3.0753173099345","-4.1549962615131"
"4620304.00","-0.281676729166","-0.55999967395831","0.33516416795032","-0.32258987564624","-0.28022600250744","-0.69384894448058","1.0873578507786","-0.024543198421844","-0.36108192608492","0.08486249396396","-0.98798838045383","-0.68452212942583","1.6725105098797"
"4620287.02","-0.84644993593524","-0.39988806680033","-0.88037035403539","-0.030026066917814","-0.54488970916537","1.2637021656966","-1.3227990803292","-0.70171101676892","-0.62490067441721","0.21080711311493","0.50305626749854","0.70905247753781","-1.2121087450364"
"4620511.02","-0.84644993593524","-1.5887679093919","-0.95160874349336","0.36331409592269","1.468904453533","0.97862964160346","-0.65509122528276","-0.75395684244714","-0.62490067441721","1.7824900113807","-0.27396363891331","-0.27349064516325","0.54745428407656"
"4620417.02","-0.84644993593524","0.6939890644376","-0.32810823324278","0.34578410026182","-0.70188120053866","-0.31044538428193","1.5279006732174","-0.45323545568366","-0.62386299531103","3.4990916408702","-1.0651289013389","-0.50512092474398","1.5702498260829"
"4620238.00","0.19935889072169","0.7619339776157","0.4484474978389","-0.054876737238656","1.5641123605644","-0.38738959214894","1.2829092269698","-0.31578332156884","-0.15712276922261","-0.62024048484326","0.070657243062625","-0.12251461313087","0.051857370068246"
"4620612.00","-0.82773329620392","-0.090870665273149","-0.91362660223764","-0.26195497069911","-0.8896518717487","0.67234450952661","-0.61210386115243","-0.41989034272737","-0.62490067441721","1.5630778491444","-1.8174966620294","-0.42690810306737","2.2444047650968"
"4620583.00","-0.84644993593524","-1.3639534611853","-0.95160874349336","-0.73950648612631","-0.41217391058057","1.3937315027323","-1.2148293710446","-0.59702962806605","-0.62490067441721","-0.76234015376281","-1.8523429960161","0.20437487233803","1.6479681236781"
"4620522.01","-0.84644993593524","-1.2115031495679","-0.95160874349336","-0.75304391675913","-1.0428897657343","1.8575195375168","-2.0538003686278","-0.73352870660399","-0.62490067441721","-0.084735832050648","0.46543514998799","1.2396702326248","-1.7051053826128"
"4620184.00","0.76625871043324","0.61520453660192","-0.26309602488153","-0.85726788144712","0.40019545736315","-0.31567671770366","0.52220803012992","-0.07113944187944","0.60493856613238","-1.1976778924674","-0.027723856118544","-0.27305467625759","0.30077853237613"
"4620540.00","-0.84644993593524","-1.4360109925342","-0.95160874349336","-0.8515128883376","-0.69133668695849","0.77066413198446","-0.94732742816291","-0.68426388793303","-0.62490067441721","-0.21080541279974","-0.76096854262863","-0.49378573319664","1.2547542758253"
"4620210.00","1.6743030696742","0.57176551786768","0.63524648978115","-0.23549467954768","0.56610331695692","-1.0367496557795","0.93936537614024","0.58968637581749","1.901932442117","-0.55422299057499","0.89565465204634","-0.39857012419903","-0.49708452784731"
"4620199.00","0.11301774397773","0.39679151198793","-0.37481750446961","-0.85726788144712","-0.40060467883541","-0.44134952151891","0.29455279133184","-0.56420727118661","-0.29564218921864","-0.4053367595175","-0.65682372533176","-0.65919233600659","1.3160160613384"
"4620119.00","-0.55506791262417","-0.10815275067578","0.022819577236121","0.39880947899572","0.070421684307427","-0.55583573826425","1.5049020676413","-0.21398040308579","-0.62490067441721","3.7277388284301","-1.0919610464412","-0.78762877561601","1.8795898220572"
"4620193.00","-0.82731105248185","0.31829506200783","-0.48061018317806","-0.85726788144712","-0.54476246990338","0.45857809908732","0.31051576685307","-0.66339175195206","-0.62490067441721","-0.39385040032816","-0.54544323561986","-0.31870062068089","0.86414385630075"
"4620515.03","-0.84644993593524","-1.5065774639617","-0.95160874349336","-0.68544684842717","-0.64004271256593","1.7773848093656","-1.7422938229756","-0.79527981175165","-0.62490067441721","0.20253908463636","-0.11268239237442","1.1184708768494","-1.005788484475"
"4620102.00","-0.53537666448873","-0.071497922768809","-0.16006321949488","-0.16263807110022","-0.68208291967416","0.045828428665985","0.35766835284185","-0.31106084399491","-0.3231654872446","-0.33048950121434","1.2236312744847","0.61623469752137","-1.8398659720061"
"4620252.00","0.092523009048279","1.0481049068206","0.085471985338647","-0.63888164810776","-0.94412812485091","-0.29773349996244","1.1004124174935","-0.32247856498688","-0.53117882432311","1.3822081306204","-1.2138587339185","-0.84256085773001","2.0564195916485"
"4620291.04","-0.84644993593524","-1.4617638418329","-0.95160874349336","-0.58064184871125","-0.46201104079781","1.3691107449629","-1.2297643127654","-0.75558133153357","-0.62490067441721","0.1657790229403","-0.46560974120417","1.4040305100611","-0.93842076885695"
"4620188.02","0.41156022941964","0.90900581312615","1.1432772161943","-0.85726788144712","1.334905165705","-1.0284790312514","0.56372122528535","-0.59185733830554","-0.34500846996757","-0.25497076932546","0.30060470881302","-0.4510607804413","0.15045607162828"
"4620433.00","-0.84644993593524","-1.5146066243029","-0.95160874349336","0.16880050624915","1.2221546416066","1.173050058744","-0.93000982357685","-0.72289766758515","-0.62490067441721","0.13098216581904","-0.014385386546994","0.47123143949662","-0.45684605294963"
"4620169.00","1.7596005628064","1.1197867881629","0.15616495674267","0.20031799041997","-0.33160156520921","-1.3533189977423","0.40712719973616","1.2746607000553","2.0991271740138","-0.85858063515353","0.73008697474551","-0.071637041839566","-0.65844993290594"
"4620214.00","1.2541090307149","0.89613733444092","3.0979918019025","0.081504786348102","0.058199532344361","-1.1310303977415","1.4925382527717","-0.072988298095451","1.4675180786382","-0.53970593439688","0.86084780768548","-0.28779042526912","-0.57305738241636"
"4620192.00","-0.81144845375801","0.28834730275075","-0.039327988186415","-0.85726788144712","0.38770534398115","0.22233819778491","0.47491623458872","-0.60330812690143","-0.61761670973439","-0.60740548583322","0.14805890376061","0.62081237103087","-0.76887127479148"
"4620603.01","-0.70585341477179","-0.31946620433358","-0.6897878467097","-0.71549687285453","0.21615365285109","0.83848339492172","-0.34376961129423","-0.78227195767059","-0.62490067441721","0.36037714496344","-1.334130590491","-0.39512596984427","1.7292565603353"
"4620099.00","-0.57673775336403","0.31420460211261","-0.45210108146293","0.25532046423238","0.19971471791849","-0.26896376756114","0.71331994901392","-0.26410996147907","-0.14003705309307","0.42599490575852","1.0979621322455","-0.25369765684598","-0.84426447539948"
"4620010.00","-0.69152324267705","-0.67481774116893","-0.5561347295148","-0.85726788144712","1.313896596375","0.59186262665365","0.077249393076382","-0.63146189828475","-0.61128485209255","-0.72864416787783","-0.47043298064639","-0.52831447052545","0.99874745117184"
"4620143.00","2.2901061624412","1.4641610367236","2.4177396557784","0.50103097844458","0.61732243408131","-1.7988015631259","0.68583691265972","1.7618628887664","1.639280082511","-0.80819710426297","1.1354761273036","-0.6900589345278","-0.44541719277583"
"4620326.03","-0.82288520662826","-0.64412172497707","-0.76611164555489","-0.31097212112104","-0.81781028849091","0.50011531985889","-0.16299261576693","-0.48693144103718","-0.62490067441721","1.2284547668812","-1.1416158493668","-0.19200805669415","1.3336239060609"
"4620170.00","1.8792563417123","1.334566326077","0.29783786636842","0.17113809927446","0.1354233215272","-1.3185200322759","0.50905851595891","1.3243301960941","1.9944586544203","-0.79456214380549","0.16228544418931","-0.18891267746391","0.026627233274601"
"4620044.00","1.8733827647828","1.0948199324835","2.5549042554641","0.5150206520731","-0.87568319851701","-1.6649392939267","0.74157020521497","2.0577014739028","0.61425051082654","-0.38820438136364","0.61116526457095","-0.50965500136291","-0.10151026320804"
"4620054.00","1.4617816825688","1.4533569335825","2.5207694001359","0.99035589731026","2.2245526552956","-1.1873179463409","0.34465076259049","1.9485249829404","-0.021416962171569","-0.92475141298009","1.7414981105949","-0.082449070700101","-1.6590490398948"
"4620011.00","-0.74434371445246","-0.12175506474429","0.14173114031139","-0.85726788144712","0.72340630781444","-0.036296002067146","0.98510884326207","-0.36399756746489","-0.48038635701795","-0.40931587423964","0.10886264282148","-0.0038438770083927","-0.10501876581308"
"4620317.04","-0.80300696591062","-1.6338339785609","-0.95160874349336","-0.85726788144712","-1.0321740446204","1.0922213763919","-0.86871606514605","-0.59777805461784","-0.48287927217395","0.11548909403824","1.7437723455167","0.87903675385726","-2.6228090993739"
"4620223.02","-0.21726507052827","0.21885677916512","-0.31949244119192","0.36658914627924","-0.090049747837302","0.14368480472419","0.29544784691411","-0.67886608210092","-0.62490067441721","2.4368948212169","-1.9591723024389","-0.7780810565819","2.7372533590208"
"4620113.00","-0.45670683205803","0.0047916165434644","1.9259065221395","0.22326968455657","0.80628483153382","-0.77887603683903","1.0470535050051","0.36763715204906","-0.61957482433222","1.2700038477505","0.58679328406053","-0.13031845654231","-0.45647482751822"
"4620452.00","-0.84644993593524","-1.3232060297933","-0.95160874349336","0.0061383206315879","-0.083520851129099","1.161659805456","-1.0895538492952","-0.61800322383652","-0.62490067441721","-0.38913669837759","0.37075576923543","0.56631625782253","-0.93707202705796"
"4620316.00","-0.67183789968073","-1.3108840391989","-0.68815296248364","-0.85726788144712","-1.2988517983536","0.24857509404915","-1.3513295004262","-0.40106793710244","-0.62490067441721","-1.377260465911","0.72252980985768","1.2492615485494","-1.9717913584071"
"4620324.01","-0.8449147509692","-1.1406514078254","-0.920873893322","-0.53065425721749","-0.88750156657918","0.42595594993018","-0.65528429183376","-0.57238566566032","-0.62490067441721","0.26507051118523","-1.0357465161992","-0.43205253615424","1.4677990523534"
"4620283.02","-0.82993793392136","-0.27729864471385","-0.77714055760216","0.3812097704459","0.089965585393146","0.66247098754718","-0.025876853104037","-0.69374521796628","-0.6248285796401","0.31521547474344","-0.27939053006982","-0.37751282605533","0.65690335612515"
"4620218.00","1.2721014200315","0.62549855809192","1.6706489894194","0.27501350574824","-0.44986015971595","-1.0746942571415","1.3008070914305","0.014484468631059","1.8435634670355","-0.38570272987821","0.86420129799163","-0.367485541225","-0.49671575676663"
"4620514.01","-0.84644993593524","-1.4170831646126","-0.95160874349336","-0.83957273439504","-1.0925367512375","1.6406762072828","-1.7059135185277","-0.78861562003803","-0.62490067441721","0.41476964902178","-0.019900492053847","0.43940570938295","-0.41950521732911"
"4620223.01","-0.38355021983272","0.38194829357174","-0.38317914873632","0.56992712379115","3.3415175406713","-0.88790892440233","-0.74426832487621","-0.44056908820659","-0.62490067441721","2.5242262476807","-1.9525616530545","-0.73029886452083","2.6828605175753"
"4620290.02","-0.84644993593524","-1.1761889061413","-0.95160874349336","-0.70980122674698","-0.73497487621949","1.2903280682184","-0.78299820906318","-0.79477710221251","-0.62490067441721","-0.26010223637756","-1.3390813931543","0.14155175303146","1.1975296401229"
"4620230.00","0.69683866835005","0.24068338822059","0.82079438886827","0.12479422587939","-0.22741725525179","-1.1259824102306","0.79711345831336","-0.21666339955058","0.72325515504013","-0.68106414016834","1.1468403423548","-0.26668953023485","-0.8801508121199"
"4620173.00","2.0561232078473","0.82412348319101","0.84357884700988","-0.18452890274799","0.082452807612374","-1.1273171591584","0.80527083089104","0.77117546423362","2.1842659413918","-0.66235004735547","1.7097622063123","-0.13790431550091","-1.5718578908114"
"4620128.00","0.72585392403006","1.0865954327552","0.21429780861631","0.86157838291713","0.45968965126516","-0.43658000078975","-0.70927506742914","1.6480916396432","-0.18384544089486","-0.71655739019718","1.6377730641109","0.26846230147103","-1.906235365582"
"4620290.08","-0.84644993593524","-1.1464997446195","-0.95160874349336","-0.75501359994861","-0.95455418127633","1.1943658925437","-1.0584525959542","-0.80628837859961","-0.62490067441721","-0.10747473383942","-0.95022617159294","0.51648501190483","0.43374115968811"
"4620001.00","-0.84480339615966","-1.0235482399694","-0.76650560171797","-0.85726788144712","-0.041441179220814","1.2511191297436","-1.2522021083502","-0.78203620833021","-0.1260103891715","-1.1166582129223","-0.89409083173529","-0.053326347801564","0.94741717953685"
"4620451.00","-0.84644993593524","-1.6331249645828","-0.95160874349336","0.21727193092051","-0.30791088747803","1.117307834385","-0.99782404045917","-0.79722411692504","-0.59734038684872","-0.92399082912391","0.29435196055446","0.71179908164351","-1.006151042198"
"4620112.02","-0.50852293359155","-0.033160142985138","1.1444524586825","0.2006428907867","1.0396199784882","-0.8194519015292","1.5650551641085","-0.26760633476769","-0.62490067441721","2.2466822879096","0.09842433829077","-0.87617406035691","0.77774972206614"
"4620461.00","-0.84644993593524","-1.7553499861077","-0.95160874349336","-0.24934074328661","-0.26052845977745","1.68029837711","-1.7248018830288","-0.80631343677505","-0.62490067441721","-1.1000951997699","0.69927247682006","2.0229755654361","-2.7222480422562"
"4620076.00","0.31390964362774","0.074038929831737","0.86842183985729","0.79972217578101","-0.44818836329517","-0.73264306711918","0.5940464573455","0.03202777550035","0.46843636234442","0.51927419110867","0.13611746767547","-0.45755671713574","0.32143924946027"
"4620453.01","-0.84644993593524","-1.4375971127976","-0.95160874349336","-0.48943804575758","-0.9414949811812","1.5004090801709","-1.6515540548144","-0.63333609572536","-0.50293851001339","-0.75643320306629","0.55283172882553","1.1507325758688","-1.7035643046943"
"4620114.00","-0.43673845693429","-0.21215186285001","1.6095799207521","0.21957497969127","-0.64363016975788","0.17608192639372","0.18270727844413","-0.12459806944455","-0.55602182838475","-0.1935232832381","1.0887716529733","0.44860465329252","-1.5373763062658"
"4620171.00","1.9320935490564","1.1866698912688","0.65821129504579","-0.0086574923382205","0.026740158508454","-1.2575665558605","0.83739387236377","1.1197067937308","1.8238597221965","-0.60836316368783","0.84393095243362","-0.42939312582967","-0.41453782660395"
