"CTUID","CTNAME","BixiAccess","BusAccess","MetroAccess","TrainAccess","TrafficNoise","DriversPct","TransitPct","WalkingPct","CyclingPct","MinVisiblePct","PostSecPct","MedianHsldIncome"
"4620220.00","0220.00","6.04226964624","220.452003372","129.761389013","3.61902985472","1.49662271359","0.367932279362","0.45303727119","0.0583042927759","0.0325391216897","0.611206897","0.434468524","25937"
"4620060.00","0060.00","13.157873728","299.86650274","239.94112994","2.652112279","0.7183085032","0.1390766498","0.4990722576","0.2610550974","0.0540714506","0.720364742","0.233333333","17374"
"4620050.00","0050.00","12.6417340771","277.728892136","118.101279757","1.8179244855","0.913570172786","0.198753858071","0.352316793714","0.221577981714","0.0657246033571","0.368421053","0.648148148","24403"
"4620290.09","0290.09","0","101.978829841","0","0.266125259339","0.588875151644","0.639729334127","0.277555307915","0","0","0.369501466","0.437793427","51821"
"4620045.00","0045.00","10.5985670759","277.48792246","210.665166673","1.77102643383","0.902390602533","0.200758715533","0.482361221033","0.231391388133","0.0351635560667","0.113074205","0.607407407","29964"
"4620415.03","0415.03","0","158.296726617","17.4245953317","0.599873054345","0.86684683369","0.597376649483","0.300425412897","0.0252166556207","0","0.434782609","0.601147776","38274"
"4620156.00","0156.00","12.2522240042","231.725865683","59.9397294133","0.259943848833","1.189699175","0.333911502083","0.344137295208","0.145170988708","0.143083254375","0.039577836","0.765578635","42485"
"4620147.00","0147.00","12.8617945144","239.554733907","66.7619449907","0.799901652422","0.868146056178","0.275846095267","0.280719319578","0.156952114422","0.123143808022","0.08778626","0.79245283","48712"
"4620012.01","0012.01","0.912531334846","166.334144185","60.4299755788","0","0.929175538923","0.4040207655","0.485110973731","0.0301532099615","6.71015E-5","0.209643606","0.537735849","38044"
"4620095.00","0095.00","3.06239129471","318.350373763","150.736744792","8.45926971987","3.28105742132","0.338280656026","0.482079676132","0.104449866632","0.0230473093684","0.260053619","0.74137931","33361"
"4620254.00","0254.00","2.6037531658","252.408294582","40.0188173222","0.196857407613","2.96873661432","0.458696220459","0.410696998694","0.0310814191532","0.000202903405405","0.524296675","0.479262673","36031"
"4620520.03","0520.03","0","37.7425491334","0","1.09179128258","0.196734015016","0.685316845703","0.228906684063","0.0103295652813","0","0.548015365","0.55226209","59491"
"4620012.02","0012.02","0.999764933324","136.282290706","43.7192585991","0","0.729733418029","0.407773567206","0.490093667912","0.0227218894118","0.000137419647059","0.295541401","0.521292217","34189"
"4620310.00","0310.00","1.37181973546","112.450433934","52.8610120795","0.528498901703","0.785966752486","0.486252558622","0.348613675324","0.0381814587297","0.000308729540541","0.08797654","0.550255537","50597"
"4620006.00","0006.00","0.0813150691379","90.8488778829","17.3412433045","0","0.492820029448","0.55219597631","0.348871554828","0.00777715401724","0","0.189557321","0.478021978","39234"
"4620152.00","0152.00","10.6878485325","236.660547832","58.7205420136","0.337425779682","0.520072415409","0.349995748364","0.357699323182","0.133292050909","0.103440400136","0.052117264","0.751851852","37744"
"4620077.00","0077.00","6.9282887004","207.332759184","86.2298071384","4.1338431616","0.30083057607","0.305778992228","0.359387401614","0.207680553807","0.0330864024912","0.544827586","0.556521739","30060"
"4620277.00","0277.00","0.825973465667","239.357643085","27.4582697711","0.596012628818","1.57202720667","0.526675920621","0.360720816864","0.0271284273182","0.00840805557576","0.348868176","0.583201268","35768"
"4620522.02","0522.02","0","63.0897535669","0","0.00467562829885","0.285690717839","0.764436393195","0.165346369092","0.00073247516092","0","0.315862069","0.597738288","67726"
"4620242.00","0242.00","6.55170295207","193.410604279","87.879265781","0.577164456595","1.01332145052","0.425720969167","0.429430351405","0.0302831881429","0.0125476674048","0.372771475","0.543520309","35591"
"4620280.00","0280.00","0.675568083522","241.8197328","32.2767686748","2.90072437362","0.848251850217","0.471568206768","0.409140874971","0.0385509391594","0.0109718754783","0.292134831","0.6875","44738"
"4620521.04","0521.04","0","50.3265535057","0","0.778687685707","0.246280625153","0.770231819962","0.154241853338","0.0111007817707","0","0.238331678","0.709832134","77003"
"4620165.00","0165.00","9.84459683319","270.570173119","66.82176881","1.634446235","2.25939753944","0.291225376","0.332343111625","0.217083727938","0.091860602125","0.091880342","0.651832461","42569"
"4620290.03","0290.03","0","91.6202012192","0","0.38436895074","0.543345782649","0.679272175753","0.263273105844","0","0","0.340168878","0.449927431","49214"
"4620512.04","0512.04","0","38.2565378244","0","0.79488805373","0.162097804153","0.676034867989","0.244337380741","0.00233400846561","0","0.421613394","0.60261194","56265"
"4620512.03","0512.03","0","53.2090103506","0","1.49808399","0.402191921571","0.663785957343","0.278016432","0.00104423522857","0","0.346153846","0.64","52791"
"4620285.00","0285.00","0.0189279847971","151.814852138","10.4085412132","1.77822132887","1.88708023467","0.60446854963","0.281565193297","0.0181363312246","0","0.409298086","0.636571429","46589"
"4620460.00","0460.00","0","49.4483139235","0","1.28292701103","1.3473685033","0.724581622551","0.168403677928","0.00885039442991","0","0.072300469","0.754651163","119656"
"4620304.00","0304.00","2.46326347809","130.239585831","78.2313922997","0.735094652086","0.951389034114","0.368218807057","0.449638129029","0.0724939534857","0.0092055886","0.293594306","0.490234375","33415"
"4620287.02","0287.02","0","142.819140677","4.33105044637","1.13732195311","0.734448060687","0.681306649","0.202644137511","0.00969983583206","0","0.31498829","0.680911681","65380"
"4620511.02","0511.02","0","49.4119264803","0","1.67810022904","2.38512571292","0.635712569284","0.271071145793","0.00485505373276","0","0.581967213","0.581545064","42843"
"4620417.02","0417.02","0","228.762237567","37.9066986744","1.65399935726","0.605764428963","0.429539807889","0.494785160222","0.0327411015185","3.62083703704E-5","0.873563218","0.480369515","37530"
"4620238.00","0238.00","4.56130470938","234.100493656","85.1186313321","1.10315635315","2.46316624326","0.417233464588","0.469678324059","0.0454871081176","0.0163224599412","0.173819742","0.625615764","46306"
"4620612.00","0612.00","0.0816327944211","167.097838642","2.30918429082","0.818457711484","0.451851553232","0.586725776284","0.275476510653","0.0358332108737","0","0.544696067","0.384155456","39324"
"4620583.00","0583.00","0","67.0750161937","0","0.161902623604","0.843233261717","0.702103349689","0.213708923009","0.0194069944717","0","0.149681529","0.379699248","53804"
"4620522.01","0522.01","0","79.052642865","0","0.143290874564","0.326244690444","0.776280925015","0.12773078906","0.00674936520301","0","0.264784946","0.676100629","77551"
"4620184.00","0184.00","7.03384342916","222.572340991","41.8592186034","0","1.50912056334","0.428703116125","0.391721315312","0.0681730600312","0.0429135312187","0.075731497","0.613034623","42853"
"4620540.00","0540.00","0","61.4136423323","0","0.00791217258182","0.614407612682","0.602450871918","0.241122645227","0.011317717","0","0.243369735","0.519266055","37790"
"4620210.00","0210.00","10.9942871609","219.159449644","96.4753711965","0.854836276353","1.64511281182","0.313375772235","0.434471792118","0.129451775618","0.0881703301176","0.185034014","0.731117825","39974"
"4620199.00","0199.00","4.18472701256","205.412194572","35.0669347278","0","0.852716391944","0.408603192944","0.368391101667","0.0224506283889","0.0114890172778","0.210325048","0.53258427","33996"
"4620119.00","0119.00","1.27086534487","165.740029892","59.2419093913","1.72690056492","1.23880981979","0.390292436026","0.492428252538","0.0549273447436","0","0.912403101","0.476938175","31050"
"4620193.00","0193.00","0.0834744142553","199.244931528","28.6351016694","0","0.734552356851","0.552536291383","0.370026994745","0.0132532008298","0","0.212276215","0.546827795","41806"
"4620515.03","0515.03","0","55.8694171923","0","0.23622576788","0.656452534051","0.763464294598","0.159654123222","0.00102315368376","0","0.313583815","0.602169982","74771"
"4620102.00","0102.00","1.35674890271","168.619904913","48.1232608025","0.955002175563","0.621992790521","0.486521716896","0.374859213458","0.045925025875","0.0105286300417","0.223039216","0.773060029","63251"
"4620252.00","0252.00","4.09533903976","256.584203383","63.050961535","0.300245288707","0.4071981645","0.431572927948","0.450975967034","0.0448662547759","0.00327029371586","0.513972056","0.461349693","29790"
"4620291.04","0291.04","0","59.3903075726","0","0.380315470406","0.802382494233","0.698165541947","0.212178383308","0.00470441403008","0","0.30733945","0.557037037","81321"
"4620188.02","0188.02","5.48682277814","245.655547371","127.361901916","0","2.27528845451","0.314698563743","0.395975606657","0.0198866235429","0.00976644951429","0.235867446","0.655021834","38770"
"4620433.00","0433.00","0","55.2385868317","0","1.41067591389","2.18286849727","0.666807884505","0.242897361315","0.00773518688095","0","0.301428571","0.614740369","59925"
"4620169.00","0169.00","11.366312953","262.216063395","67.348852429","1.45400729055","0.909277236","0.26274413785","0.37992777885","0.19296979455","0.09505116625","0.133333333","0.709944751","47473"
"4620214.00","0214.00","9.1616070382","244.644504285","246.201863675","1.29065860225","1.2287915004","0.2982966492","0.4911612031","0.06800161465","0.0730120446","0.1875","0.726666667","42515"
"4620192.00","0192.00","0.152659282864","196.892013543","55.463549956","0","1.49888259989","0.514752429447","0.38687483034","0.018824786068","0.000254163825243","0.176","0.635514019","63356"
"4620603.01","0603.01","0.613213005818","149.1376784","15.9178151066","0.194911907927","1.35826418516","0.613297784964","0.302975528073","0.00222937863636","0","0.34039548","0.445969125","40053"
"4620099.00","0099.00","1.17635213739","198.923554674","30.3683575536","1.52962668","1.34478943038","0.436174316583","0.411306552714","0.0502788051905","0.0169186422619","0.35154185","0.756989247","43297"
"4620010.00","0010.00","0.675714181746","121.218627267","24.0434675433","0","2.25806803718","0.573853622452","0.346121749405","0.0162140724683","0.000475105198413","0.155405405","0.556420233","36998"
"4620143.00","0143.00","13.6801179509","289.272657381","204.844859628","1.86743837788","1.68709637378","0.191494312344","0.4084900785","0.238148302344","0.0790054410313","0.141891892","0.7617866","33288"
"4620326.03","0326.03","0.1027777812","123.630333864","11.2775891614","0.751067161013","0.510739049373","0.559179693307","0.321501637773","0.0296164555867","0","0.487854251","0.470588235","44712"
"4620170.00","0170.00","11.888192721","279.090736162","75.9620808181","1.41388972129","1.2920907121","0.268309833143","0.390373747048","0.197575672286","0.0913989037143","0.144208038","0.637333333","44783"
"4620044.00","0044.00","11.8625750618","260.254482121","213.183998191","1.88667188694","0.463301470588","0.212904046559","0.414201651971","0.265581565441","0.0432384585882","0.213235294","0.694736842","37426"
"4620054.00","0054.00","10.0673731981","288.423806942","211.108715727","2.54017996644","3.00451950336","0.289294101564","0.373525164818","0.255457573673","0.0210577254909","0.122093023","0.839285714","47225"
"4620011.00","0011.00","0.445337213681","164.671331258","66.4713257531","0","1.77405177512","0.473386856378","0.439159603681","0.0410161764706","0.00504262627731","0.209649123","0.630501535","49028"
"4620317.04","0317.04","0.189476908888","45.871201989","0","0","0.335028210477","0.653880264075","0.249178773888","0.0193375924953","0.00495563946729","0.298796791","0.839576547","69279"
"4620223.02","0223.02","2.74419551308","191.432322842","38.4305093654","1.68260288667","1.10727373146","0.502172721583","0.368482827375","0.0118182582917","0","0.693129771","0.366037736","31269"
"4620113.00","0113.00","1.69986809238","174.613776694","174.943087154","1.4855621094","1.8419860901","0.354619699113","0.445507721125","0.108861037688","0.0001858381375","0.494912118","0.691620112","46127"
"4620452.00","0452.00","0","70.276436485","0","1.18704206053","1.1126253727","0.664986144167","0.226547216133","0.0174621022238","0","0.213076923","0.66399287","62106"
"4620316.00","0316.00","0.761571984268","71.2445434152","16.0172104763","0","0.116436352089","0.51894872","0.199720326929","0.0375786221607","0","0.045226131","0.708978328","77771"
"4620324.01","0324.01","0.00669572319231","84.6192809558","1.86857377836","0.449040218346","0.453614126962","0.547318752885","0.271051360244","0.0216922416923","0","0.324205915","0.484126984","39206"
"4620283.02","0283.02","0.0720172469647","152.450674493","10.6070690274","1.70270384934","1.25482966996","0.585146619718","0.335553324235","0.0104385084235","2.51564705882E-6","0.332723949","0.580851064","40457"
"4620218.00","0218.00","9.24008100785","223.381115634","159.424302136","1.55670138542","0.812342393923","0.307306968569","0.471512505446","0.0761130089846","0.0861336258462","0.213660245","0.727095517","40687"
"4620514.01","0514.01","0","62.9007528153","0","0.0243279278832","0.285549781804","0.741599322093","0.163382393565","0.00164112758505","0","0.349635036","0.614035088","59195"
"4620223.01","0223.01","2.01894132198","204.246001293","34.5585753529","1.96215928924","3.92007930027","0.337181139634","0.261932235585","0.0339156602439","0","0.707964602","0.366883117","32365"
"4620290.02","0290.02","0","81.8271916308","0","0.202742488105","0.578638026529","0.685565156641","0.257963179229","0.00106977019608","0","0.234995773","0.445336008","52363"
"4620230.00","0230.00","6.73106728422","193.147183061","107.756048894","1.35017448872","0.994675592667","0.299104016889","0.419893750111","0.0546785491111","0.0470420241667","0.163487738","0.763239875","42999"
"4620173.00","0173.00","12.6595991663","238.986562256","109.141266027","0.924905868815","1.24867155578","0.298890539111","0.420729721407","0.146281351481","0.0980219652222","0.166666667","0.835227273","45953"
"4620128.00","0128.00","6.85761758577","259.60830445","70.8831310107","2.36313198408","1.55788708483","0.409366023066","0.265518360713","0.227598236305","0.0153900094491","0.157458564","0.82602118","55274"
"4620290.08","0290.08","0","84.1597922606","0","0.140582882907","0.39865207838","0.670217107574","0.229734486889","2.32365740741E-6","0","0.26092233","0.49506347","60963"
"4620001.00","0001.00","0.0071813982069","93.8197739671","11.253637974","0","1.14711746495","0.679294136759","0.20987894769","0.0022512397931","0.0174080832069","0.089494163","0.502242152","47893"
"4620451.00","0451.00","0","45.9269073834","0","1.47731618087","0.928696138399","0.657892555225","0.235947729159","0.000842857271993","0.000961677934783","0.122222222","0.654222222","65443"
"4620112.02","0112.02","1.47387169426","171.63200511","127.43335264","1.45445397532","2.03324750087","0.348130055065","0.498592769548","0.0499545847097","0","0.660818713","0.629166667","29019"
"4620461.00","0461.00","0","36.324003577","0","0.835800207361","0.967534822095","0.747936433589","0.161446705278","0","0","0.092307692","0.706004141","95518"
"4620076.00","0076.00","5.06091886005","180.054358991","110.65163503","2.27808983428","0.813712741023","0.362014132209","0.399083350395","0.0777398087907","0.0381504765116","0.367387033","0.633986928","38621"
"4620453.01","0453.01","0","61.2890249657","0","0.505705755912","0.409356513894","0.719165204335","0.168953176424","0.0160402771824","0.00425570023876","0.150684932","0.687277051","75511"
"4620114.00","0114.00","1.7869603421","157.569088642","155.711511615","1.48048249558","0.653511947806","0.507354269516","0.356929122032","0.0632158141935","0.0024034316129","0.246305419","0.755813953","59406"
"4620171.00","0171.00","12.1186426814","267.470895813","97.8715528178","1.16670024196","1.20300471131","0.278058642403","0.424021705481","0.178600839675","0.0854460910519","0.175837321","0.724503311","39267"
"4620515.02","0515.02","0","55.3585699907","0","0.0238016945152","0.181565015657","0.759368412081","0.167552169","0.00597105617172","0","0.355455568","0.649776453","68111"
"4620419.00","0419.00","0.00231833241379","245.981155493","52.7539152534","1.71429685228","0.51780945431","0.462429117207","0.436520562724","0.0377996561724","0.00663307631034","0.837972167","0.503328895","34537"
"4620181.00","0181.00","8.55361301855","194.540563973","47.8332306337","0","0.9353286013","0.4362195062","0.396268484225","0.055142918625","0.0387806997","0.136619718","0.650326797","37853"
"4620107.00","0107.00","2.63643560979","253.622899004","120.648061398","2.38775058398","4.39772972946","0.394148788865","0.469965628827","0.0762992940192","0.00918797003846","0.516129032","0.709803922","35442"
"4620103.00","0103.00","2.07591154103","210.230747842","44.8208628764","1.43942799856","1.30529412319","0.426491499556","0.417259131167","0.0669661542778","0.0258478041111","0.080745342","0.782178218","63630"
"4620035.00","0035.00","9.61790730741","252.465553","117.310423872","0.754352153345","0.588104696414","0.310359721483","0.467505104379","0.0797116376207","0.0726383331034","0.201492537","0.650273224","38860"
"4620191.00","0191.00","0.697942520053","194.111035128","74.6261241416","0","1.69880137945","0.439102558324","0.440083315988","0.0554075309471","0.00481297000588","0.228099174","0.595623216","42824"
"4620028.00","0028.00","6.79796079307","177.983449471","119.730816095","0","0.2307270455","0.290506311071","0.496113967214","0.079061582","0.0682799987857","0.086734694","0.595441595","28682"
"4620082.00","0082.00","3.64064022325","217.298893323","92.6888016538","2.68624961562","2.95323305053","0.372517235717","0.406065881075","0.0948046853962","0.0293807189057","0.20984456","0.521212121","31183"
"4620139.00","0139.00","13.8738790984","265.868481337","115.580394693","1.634089246","0.610748997186","0.241247161721","0.370210498884","0.251351521023","0.10850525407","0.174726989","0.780357143","43997"
"4620017.00","0017.00","2.64905357522","105.433462155","24.8635005248","0","0.399790738261","0.426840787609","0.374115097957","0.0732054718696","0.0371662235217","0.080760095","0.589189189","35335"
"4620278.00","0278.00","1.06387203883","280.772866056","53.703327724","1.09744847146","0.960884899286","0.461347327476","0.396225109683","0.0528532883492","0.00704289765079","0.204387991","0.666212534","46662"
"4620421.01","0421.01","0.178764144558","153.244570007","16.2024977105","3.53294483749","3.85150944993","0.588076530302","0.314509333721","0.0288017272558","0","0.68061089","0.574391344","36628"
"4620134.00","0134.00","13.2943279095","297.629923584","215.649311321","2.12806731611","1.71029810053","0.184743746105","0.421841099263","0.244675070368","0.0880811789474","0.20441989","0.906976744","57210"
"4620240.00","0240.00","4.76255256851","213.828494868","52.9204449627","0.496749906351","3.0612859887","0.442781885216","0.436066876351","0.0275796068919","0.0103407888378","0.38647343","0.525139665","31210"
"4620235.00","0235.00","6.89859070988","192.927369365","120.930726968","1.17294071869","0.627824036192","0.333835087577","0.514860556731","0.0416213537692","0.0450328570385","0.1232493","0.69470405","38880"
"4620046.00","0046.00","11.29629225","265.329336931","117.754715498","1.64859038541","0.5895832415","0.239687158781","0.412481465094","0.237887585875","0.0663487891563","0.206549118","0.735694823","33473"
"4620302.00","0302.00","2.90605513839","165.095658843","83.1527048135","1.02498929561","0.301530587826","0.311833124739","0.520785006217","0.0792351712174","0.0278256877391","0.120141343","0.455102041","34005"
"4620033.00","0033.00","8.71734262455","240.715627077","103.42355053","0.365879653409","0.6921079355","0.344740189636","0.448534167","0.105630912909","0.0287953425909","0.173020528","0.61237785","32145"
"4620190.02","0190.02","2.01221724755","167.466044783","34.2677005255","0","1.81279521001","0.48060933707","0.27879727831","0.0803138255352","0.0245188536634","0.039808917","0.662162162","57691"
"4620148.00","0148.00","12.6940093032","250.988663268","60.8903390042","0.708282206789","1.09279678695","0.333009667421","0.305310611474","0.167624720263","0.118904750579","0.159574468","0.79245283","60355"
"4620417.01","0417.01","0.000210970468354","184.408715284","19.8541130715","3.02173845834","0.72625426462","0.525300631241","0.359236180557","0.0141805420886","0","0.58677686","0.589181287","49587"
"4620356.00","0356.00","2.97908384661","138.143781464","48.5041652228","1.72632674299","0.219507913392","0.83676882802","0.0523618143824","0.0187637395882","0.000877085431373","0.120822622","0.774193548","195233"
"4620086.00","0086.00","2.28461294366","123.728180851","98.9391082863","0.779097199696","0.926081773671","0.408087967013","0.434332048937","0.0289409","0.00988488877215","0.172193878","0.51884058","42331"
"4620204.00","0204.00","8.22339735619","205.475410938","44.7202031805","0.117262787952","0.799654349571","0.461750701048","0.370192266286","0.0429087315714","0.0486840272857","0.106941839","0.712389381","45493"
"4620395.01","0395.01","0.000890607528409","49.1222039597","0","0.442933394943","3.20222332032","0.585830185239","0.299576872358","0.106429948545","0","0.378217822","0.36631016","23919"
"4620614.00","0614.00","0.185654443453","230.170459379","13.2856533487","0.36332784983","0.851492645075","0.534477275208","0.332537974811","0.0458771455283","0","0.405286344","0.464912281","36179"
"4620200.00","0200.00","3.52386292621","195.059198403","35.4674257185","0.107685756","0.487848901515","0.495402745697","0.404837876424","0.020510207697","0.0063971820303","0.271167048","0.541049798","39268"
"4620263.00","0263.00","0.8774481905","195.022843809","21.1050893014","0.505630456556","0.729194733556","0.554243321411","0.374688391611","0.0110749714333","0.00377343958889","0.544209215","0.405120482","37629"
"4620101.02","0101.02","0.711670781122","177.681048373","29.6129684385","0.890630218463","1.572867664","0.516428540634","0.375971325707","0.0209232676341","0.000733674170732","0.625832224","0.548599671","36384"
"4620185.00","0185.00","5.66934013822","206.542009974","40.279929096","0","1.05238761256","0.42166677768","0.38715114242","0.0397126831","0.01183113654","0.175908222","0.59558011","38193"
"4620320.00","0320.00","0.55265536741","82.3250015604","13.4008105708","0","0.163835866962","0.545517603128","0.284931671744","0.00847890462821","0","0.162610619","0.557840617","51189"
"4620182.00","0182.00","8.20922163991","188.521533114","41.0083735077","0","0.731040098409","0.439744998591","0.369953508","0.0624032997273","0.0661457556364","0.056603774","0.651351351","38982"
"4620322.04","0322.04","0.167582333524","114.485269219","8.64048635608","0.0619152857302","0.0526712420317","0.615345438778","0.26818155181","0.00707156631746","0","0.175084175","0.44952381","45840"
"4620167.00","0167.00","10.0232124113","261.895292795","87.5303057368","1.38408176863","1.54971632222","0.251488732244","0.441613030976","0.166776103634","0.0838999842195","0.156504065","0.761306533","44961"
"4620603.03","0603.03","0.665676163308","138.066777267","9.95613575587","0.231930178667","0.250199648667","0.606483050872","0.326615780795","0.000103459410256","0","0.544034091","0.477777778","38070"
"4620125.00","0125.00","4.05652599787","148.8297282","44.8722766279","2.82424087468","0.661306154553","0.522316909395","0.318780750816","0.0911755508158","0.000962459092105","0.200634417","0.684365782","51829"
"4620303.00","0303.00","2.6601601015","134.9545841","56.9119887057","0.9090958584","1.3942612689","0.345154596533","0.4624415649","0.0757862179333","0.0317817696667","0.166292135","0.498734177","30231"
"4620355.00","0355.00","5.41690794168","224.885330702","72.1997740246","2.19783330243","0.677504444411","0.509217044393","0.188495169107","0.205886812161","0.00827629819643","0.086642599","0.842553191","123241"
"4620066.01","0066.01","8.53168915206","360.457294204","200.665660621","5.45704262749","1.69657800523","0.189365580085","0.404953929681","0.318373357404","0.00787177946809","0.612612613","0.802734375","22596"
"4620385.00","0385.00","1.2785606108","185.64542436","85.674023878","0.9848371858","0.5319523548","0.4861773816","0.3211427348","0.0613176822","0","0.146757679","0.682310469","43843"
"4620309.00","0309.00","2.05452680143","135.476705752","123.830632894","0.652142142143","0.73954335381","0.391473758143","0.426118775381","0.0447089757143","0","0.189591078","0.599137931","49936"
"4620209.00","0209.00","9.41372958371","210.614115181","72.7527226935","0.529046964603","1.59854769217","0.376860330254","0.432282489095","0.0687091225714","0.0679598885556","0.246511628","0.629511677","37542"
"4620098.00","0098.00","0.44012730563","155.52001048","20.1205517497","2.13124583566","0.654791010043","0.54070446038","0.336335477696","0.0257187124674","0.00822828743478","0.33302583","0.684210526","56698"
"4620085.00","0085.00","2.94585261497","140.056094771","55.4845310916","1.28660006395","4.03996366962","0.372577530714","0.383054124497","0.0267063484626","0.0865480599796","0.265822785","0.34375","35790"
"4620127.01","0127.01","3.69946985598","245.980614498","124.928525984","1.68319599606","0.924776169815","0.246364138426","0.477723878074","0.164634126963","0.000958505901852","0.397727273","0.801223242","25648"
